id,funded_amount,loan_amount,activity,sector,use,country_code,country,region,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date
1200824,1625.0,2525.0,Used Clothing,Clothing,"to purchase more second-hand clothing such as skirts, t-shirts,etc  to sell.",RW,Rwanda,,RWF,117.0,2016-12-08 10:06:45+00:00,2016-11-11 08:00:00+00:00,,8.0,31,"#Parent, #Eco-friendly, #Woman Owned Biz, #Repeat Borrower, user_favorite, #Parent, #Schooling, user_favorite","female, female, female, female, male, male, female, male, male, male, female, female, female, female, female, male, female, male, female",monthly,2016-12-08
1201577,4450.0,4450.0,Butcher Shop,Food,to buy more cows for meat.,RW,Rwanda,,RWF,161.0,2016-12-09 15:43:36+00:00,2016-11-23 08:00:00+00:00,2016-12-21 11:07:44+00:00,6.0,133,"user_favorite, #Parent, #Woman Owned Biz, user_favorite","female, female, male, male, female, female, female, female, female, male, female, male, female, female",irregular,2016-12-09
1201565,3375.0,8975.0,General Store,Retail,"to buy more sugar, maize flour, cooking oil and salt to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 15:22:18+00:00,2016-11-24 08:00:00+00:00,,8.0,91,"#Parent, #Schooling, #Woman Owned Biz, #Parent, #Schooling, #Woman Owned Biz","female, male, female, female, female, male, female, female, female, female, female, female, female, male, male, female, female, female, female, female, male, female, female",irregular,2016-12-09
1201556,3075.0,3350.0,General Store,Retail,"to buy more sugar, salt, oil, bananas, etc. to sell to her community.",RW,Rwanda,,RWF,117.0,2016-12-09 15:14:04+00:00,2016-11-10 08:00:00+00:00,,8.0,111,"#Parent, #Woman Owned Biz, user_favorite, user_favorite","female, female, male, female, male, female, female, male, male, female, male, male, female",monthly,2016-12-09
1201323,7375.0,7375.0,General Store,Retail,"to buy more rice, sugar, biscuits and cooking oil to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 08:23:24+00:00,2016-11-24 08:00:00+00:00,2016-12-31 17:07:05+00:00,6.0,152,"#Elderly, user_favorite, #Elderly, #Woman Owned Biz, user_favorite, user_favorite","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",irregular,2016-12-09
1201472,2100.0,2100.0,Food,Food,"to buy more bananas, rice, Irish potatoes, etc. to sell to his community.",RW,Rwanda,,RWF,117.0,2016-12-09 13:07:51+00:00,2016-11-16 08:00:00+00:00,2017-01-19 11:00:01+00:00,8.0,70,"#Elderly, #Parent, #Vegan, #Schooling, user_favorite, user_favorite","female, male, male, male, male, male, male, male, male, male, female",monthly,2016-12-09
1201576,7600.0,7600.0,Fruits & Vegetables,Food,"to buy more tomatoes, small fish and onions to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 15:42:17+00:00,2016-11-30 08:00:00+00:00,2016-12-30 04:13:22+00:00,6.0,175,"#Parent, #Parent, #Vegan, user_favorite","female, female, male, female, male, female, female, male, male, female, female, male, male, female, female, male, male, female, male, male, male, male, male",irregular,2016-12-09
1201458,2675.0,2675.0,Grocery Store,Food,"to buy more rice, Irish potatoes, sugar and salt to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 12:31:52+00:00,2016-11-30 08:00:00+00:00,2016-12-19 16:11:35+00:00,6.0,77,#Woman Owned Biz,"female, female, female, male, male, female, female, male, female, male, female, female, female, female, female",irregular,2016-12-09
1201572,8900.0,8900.0,Grocery Store,Food,"to buy more milk, sugar, baking powder, water, juice and bread to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 15:34:38+00:00,2016-11-30 08:00:00+00:00,2017-01-06 17:12:54+00:00,6.0,117,"#Parent, #Woman Owned Biz, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite","female, female, female, male, female, female, female, male, male, female, female, male, male, female, female, female, male",irregular,2016-12-09
1201567,6525.0,6525.0,General Store,Retail,"to buy more rice, salt, sugar and soap to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 15:25:18+00:00,2016-11-10 08:00:00+00:00,2016-12-27 16:06:56+00:00,6.0,157,"#Parent, #Woman Owned Biz, #Parent, user_favorite, user_favorite","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",irregular,2016-12-09
1201560,3600.0,3600.0,General Store,Retail,"to buy more rice, sugar, cooking oil and salt to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 15:19:16+00:00,2016-11-29 08:00:00+00:00,2016-12-25 18:54:10+00:00,6.0,93,"#Parent, #Woman Owned Biz, user_favorite, user_favorite","male, female, female, female, female, female, female, female, female, male, female, male, female, male, female, female, female",irregular,2016-12-09
1201486,5525.0,5525.0,General Store,Retail,"to buy more rice, maize flour, sugar and cooking oil to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 13:36:39+00:00,2016-11-16 08:00:00+00:00,2016-12-31 05:38:39+00:00,6.0,69,"user_favorite, user_favorite","female, female, female, female, female, female, female, male, female, male, female, female, male, male, female, male, female, female, male, female",irregular,2016-12-09
1201535,2000.0,2000.0,Fruits & Vegetables,Food,to buy a large quantities of bananas to sell to her community.,RW,Rwanda,,RWF,117.0,2016-12-09 14:44:57+00:00,2016-11-10 08:00:00+00:00,2017-01-14 17:36:12+00:00,12.0,54,"#Parent, #Repeat Borrower, #Vegan, user_favorite","female, female, male, female, male, female, female, male, female, female",monthly,2016-12-09
1201559,7000.0,7000.0,Food,Food,to buy more chicken to sell.,RW,Rwanda,,RWF,161.0,2016-12-09 15:16:00+00:00,2016-11-25 08:00:00+00:00,2016-12-31 01:26:16+00:00,6.0,136,"#Parent, #Animals, #Parent, #Woman Owned Biz, user_favorite","female, female, female, male, female, female, female, female, female, female, male, female, female, female, female, female, female, male",irregular,2016-12-09
1201311,4425.0,8050.0,Phone Accessories,Retail,to buy more cards for airtime and mobile money to sell.,RW,Rwanda,,RWF,161.0,2016-12-09 08:09:50+00:00,2016-11-16 08:00:00+00:00,,10.0,19,"#Woman Owned Biz, #Technology, #Parent","female, female, female, female, male, male, male, female, female, male",monthly,2016-12-09
1201493,6500.0,6500.0,Tailoring,Services,"to buy fabrics for tailoring women's clothes, such as skirts and trousers, to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 13:46:58+00:00,2016-11-15 08:00:00+00:00,2016-12-27 02:06:49+00:00,8.0,132,"#Parent, #Fabrics, #Woman Owned Biz, #Parent, user_favorite, user_favorite","female, female, female, female, female, female, male, female",irregular,2016-12-09
1201300,3350.0,3350.0,Beverages,Food,"to buy more fantas, juice, drinking water, etc. to sell to her community.",RW,Rwanda,,RWF,117.0,2016-12-09 07:32:07+00:00,2016-11-24 08:00:00+00:00,2017-01-04 17:03:24+00:00,7.0,108,"#Parent, #Parent, #Woman Owned Biz, #Schooling, user_favorite, user_favorite","male, female, male, male, female, female, male, female, female, male, female",monthly,2016-12-09
1201551,3000.0,3725.0,Clothing Sales,Clothing,to buy more clothes such as shirts and trousers to sell.,RW,Rwanda,,RWF,161.0,2016-12-09 15:06:16+00:00,2016-12-02 08:00:00+00:00,,20.0,111,#Parent,male,monthly,2016-12-09
1201468,1675.0,1675.0,General Store,Retail,"of this group to buy inventory for his shop such as soap, cooking oil, rice and sugar.",RW,Rwanda,,RWF,117.0,2016-12-09 12:57:07+00:00,2016-11-11 08:00:00+00:00,2017-01-14 14:59:08+00:00,8.0,63,"#Parent, #Repeat Borrower, user_favorite, #Schooling","female, male, male, female, male, female, female, female, male, female, female, male, female, female",monthly,2016-12-09
1201294,1400.0,1400.0,General Store,Retail,"to buy more soap, sugar, juice and oil etc. to sell to her community.",RW,Rwanda,,RWF,117.0,2016-12-09 07:18:44+00:00,2016-11-22 08:00:00+00:00,2017-01-14 17:11:30+00:00,12.0,53,"#Parent, #Woman Owned Biz, #Schooling","female, female, female, female, male, male, female, male, female, male",monthly,2016-12-09
1201478,1800.0,1800.0,Food,Food,"to buy more beans, sorghum, etc. to sell to his market.",RW,Rwanda,,RWF,117.0,2016-12-09 13:19:58+00:00,2016-11-14 08:00:00+00:00,2017-01-14 16:10:33+00:00,8.0,71,"#Parent, #Schooling","male, female, male, male, female, female, male, male, female, male",monthly,2016-12-09
1201569,4350.0,4350.0,Retail,Retail,"to buy more sugar, salt and cooking oil to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 15:29:09+00:00,2016-11-17 08:00:00+00:00,2016-12-21 15:14:51+00:00,6.0,133,"#Woman Owned Biz, #Parent, user_favorite","female, female, male, female, female, female, female, female, female, female, female, female, female, female, male, female, female, female, female, female, female, female, female, female, male, female, female, female, male, female, female",irregular,2016-12-09
1201553,4400.0,4400.0,Clothing Sales,Clothing,to buy more clothes such as skirts and trousers to sell.,RW,Rwanda,,RWF,161.0,2016-12-09 15:09:33+00:00,2016-11-14 08:00:00+00:00,2016-12-30 21:31:30+00:00,6.0,91,"#Elderly, #Parent, user_favorite","female, male, female, male, male, male, female, male, male, female, male, female, male, male, male, female, female, male",irregular,2016-12-09
1201321,1075.0,3175.0,Clothing Sales,Clothing,to buy more traditional clothes to sell to her community.,RW,Rwanda,,RWF,117.0,2016-12-09 08:21:48+00:00,2016-11-22 08:00:00+00:00,,8.0,23,"#Parent, #Fabrics, #Woman Owned Biz, user_favorite, #Parent, #Woman Owned Biz, user_favorite","female, male, male, female, male, female, female, male, female, male",monthly,2016-12-09
1201579,7925.0,7925.0,Pub,Food,"to buy more Fanta, Skol, water and Heineken to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 15:46:00+00:00,2016-11-29 08:00:00+00:00,2017-01-01 07:32:38+00:00,6.0,124,"#Woman Owned Biz, #Parent, #Woman Owned Biz, user_favorite","male, female, female, female, female, female, female, female, male, female, female, female, female, male, female, female, female, female, male, female, male, male, male",irregular,2016-12-09
1201471,5275.0,5275.0,Clothing Sales,Clothing,to buy more t-shirts and shorts to sell.,RW,Rwanda,,RWF,161.0,2016-12-09 13:04:31+00:00,2016-11-29 08:00:00+00:00,2016-12-31 17:29:22+00:00,6.0,105,"#Woman Owned Biz, #Elderly, user_favorite","male, female, female, female, male, female, female, female, female, female, male, female, male, male, female, male, male, female, male, female",irregular,2016-12-09
1201340,4950.0,4950.0,Spare Parts,Retail,to buy more spare parts to sell.,RW,Rwanda,,RWF,161.0,2016-12-09 08:44:01+00:00,2016-11-24 08:00:00+00:00,2016-12-29 02:04:15+00:00,6.0,99,#Woman Owned Biz,"female, female, female, male, female, female, male, female, female, female, male, male, female",irregular,2016-12-09
1201349,6250.0,6250.0,Fruits & Vegetables,Food,to buy more vegetables like carrots and tomatoes to sell.,RW,Rwanda,,RWF,161.0,2016-12-09 08:56:16+00:00,2016-11-18 08:00:00+00:00,2016-12-21 20:04:50+00:00,6.0,194,"#Parent, #Vegan, #Woman Owned Biz, user_favorite, user_favorite, user_favorite","female, female, male, male, female, female, female, male, female, female, female, male, female, female, male, female, female, male, male, female, male, male, female, female, male, female",irregular,2016-12-09
1201530,3850.0,3850.0,Retail,Retail,"to buy more bananas, sugar, salt, etc. to sell to her community.",RW,Rwanda,,RWF,117.0,2016-12-09 14:39:39+00:00,2016-11-10 08:00:00+00:00,2017-01-14 17:21:23+00:00,17.0,124,"#Parent, #Woman Owned Biz, #Repeat Borrower, #Vegan","female, female, female, female, female, female, female, female, female, female",irregular,2016-12-09
1201357,4550.0,4550.0,Grocery Store,Food,"to buy more sugar, rice and bananas to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 09:10:03+00:00,2016-11-24 08:00:00+00:00,2016-12-27 18:07:35+00:00,6.0,105,"#Parent, #Parent, #Vegan, #Woman Owned Biz","female, male, male, male, female, male, female, female, female, female, female, female, female, female, female, male, male, male, female, male, female, male, male, female, female",irregular,2016-12-09
1201473,7050.0,7050.0,Grocery Store,Food,"to buy more beans, tea, milk, bread and cake to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 13:08:14+00:00,2016-11-23 08:00:00+00:00,2017-01-01 01:48:58+00:00,6.0,124,"#Parent, #Schooling, user_favorite, #Woman Owned Biz, #Parent, user_favorite","female, female, male, female, male, male, male, female, female, female, female, female, female, male, female",irregular,2016-12-09
1201536,3900.0,3900.0,Food Market,Food,"to buy more beans, rice and Irish potatoes to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 14:45:49+00:00,2016-11-22 08:00:00+00:00,2016-12-23 13:33:26+00:00,6.0,110,"#Woman Owned Biz, #Elderly, #Parent, user_favorite","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",irregular,2016-12-09
1201310,5275.0,5275.0,Fruits & Vegetables,Food,"to buy more vegetables such as greens, cabbages and carrots.",RW,Rwanda,,RWF,117.0,2016-12-09 08:09:41+00:00,2016-11-23 08:00:00+00:00,2016-12-18 17:13:44+00:00,7.0,168,"#Parent, #Woman Owned Biz, #Repeat Borrower, user_favorite, user_favorite, user_favorite, user_favorite, #Parent, #Vegan, #Schooling, user_favorite, user_favorite","male, female, female, female, female, female, male, female, female, female, male, female, female, female",monthly,2016-12-09
1201373,6200.0,6200.0,Food Market,Food,to buy more beans to sell.,RW,Rwanda,,RWF,161.0,2016-12-09 09:36:13+00:00,2016-11-22 08:00:00+00:00,2016-12-30 20:59:50+00:00,6.0,135,"#Woman Owned Biz, #Parent, #Woman Owned Biz","male, female, female, female, male, female, female, male, female, female, female, female, female, female, female, male, male, female, female, female, male, female, female, female, male, male, female, female, male, female",irregular,2016-12-09
1201481,3025.0,3025.0,Food,Food,"to buy more bitter tomatoes, etc. to sell to her community.",RW,Rwanda,,RWF,117.0,2016-12-09 13:27:29+00:00,2016-11-11 08:00:00+00:00,2017-01-14 17:23:52+00:00,8.0,112,"#Parent, #Woman Owned Biz, user_favorite, #Vegan","female, female, female, male, male, female, female, male, male, male, female, female, female, female, male, female, male, male, male, female, female, female",monthly,2016-12-09
1201364,2750.0,2750.0,Fruits & Vegetables,Food,to buy more vegetables to sell.,RW,Rwanda,,RWF,161.0,2016-12-09 09:23:59+00:00,2016-11-24 08:00:00+00:00,2016-12-21 13:26:12+00:00,6.0,83,"#Parent, #Woman Owned Biz","female, female, female, female, female, female, female, female, female, male, female, female, female, female, female, female, female, female, female",irregular,2016-12-09
1201480,7325.0,7325.0,Phone Use Sales,Retail,to buy more phones to sell.,RW,Rwanda,,RWF,161.0,2016-12-09 13:26:51+00:00,2016-11-16 08:00:00+00:00,2016-12-29 23:37:20+00:00,6.0,157,"#Woman Owned Biz, #Technology, #Parent, #Woman Owned Biz, user_favorite","female, female, female, male, female, male, female, female, female, male, female, female, male, female, male, female, male, male, female, male",irregular,2016-12-09
1201575,7775.0,7775.0,Fruits & Vegetables,Food,to buy more tomatoes and green peppers to sell.,RW,Rwanda,,RWF,161.0,2016-12-09 15:40:18+00:00,2016-11-22 08:00:00+00:00,2016-12-23 03:05:02+00:00,6.0,235,"#Parent, #Vegan, user_favorite, user_favorite, user_favorite","female, female, female, male, male, male, male, female, female, male, male, female, male, male, male, female, female, male, female, male, female, female, male, female, female, female, male, female, male, male, female, female, male, female",irregular,2016-12-09
1201352,8425.0,8425.0,Pub,Food,"to purchase more fanta, beer and skol to sell.",RW,Rwanda,,RWF,161.0,2016-12-09 09:02:06+00:00,2016-11-18 08:00:00+00:00,2016-12-28 18:47:33+00:00,6.0,157,"#Parent, user_favorite, #Parent, #Woman Owned Biz, user_favorite","female, male, female, male, male, female, female, male, female, male, female, female, male, male, male, male, female, female, female, female, male, female, female, male, male, male, female, female",irregular,2016-12-09
1202154,2675.0,2675.0,Beverages,Food,to buy more sorghum to make more local soft drinks to sell to her community.,RW,Rwanda,,RWF,117.0,2016-12-12 11:01:35+00:00,2016-11-15 08:00:00+00:00,2017-01-15 15:41:16+00:00,10.0,83,"#Parent, #Woman Owned Biz, #Supporting Family","female, male, female, male, female, female, male, male, male, male, female, female, female, female, female",monthly,2016-12-12
1202215,875.0,875.0,General Store,Retail,"to buy more items  such as rice, oil, sugar, bananas, Irish potatoes and tomatoes to sell to his community.",RW,Rwanda,,RWF,117.0,2016-12-12 13:58:52+00:00,2016-11-22 08:00:00+00:00,2017-02-14 17:03:00+00:00,14.0,28,"#Elderly, #Vegan, #Parent, user_favorite, user_favorite",male,monthly,2016-12-12
1202143,1675.0,1675.0,Fruits & Vegetables,Food,to buy more irish potatoes to sell to her community.,RW,Rwanda,,RWF,117.0,2016-12-12 10:29:24+00:00,2016-11-16 08:00:00+00:00,2017-01-15 00:49:12+00:00,8.0,64,"#Parent, #Woman Owned Biz, #Schooling","female, female, female, female, female, female, female, female, female, female, female, male, male, female, female, female, male, female, female, female, male, male",monthly,2016-12-12
1202194,2625.0,3525.0,Fruits & Vegetables,Food,"to buy more inventory such as beans, rice and bananas to sell to his community.",RW,Rwanda,,RWF,117.0,2016-12-12 12:49:16+00:00,2016-11-16 08:00:00+00:00,,12.0,26,"#Elderly, #Parent, #Vegan, #Schooling, user_favorite","female, male, male, male, male, female, male, female, female, male, male, male, female, male, male",monthly,2016-12-12
1202204,1600.0,1600.0,Tailoring,Services,"to buy more tailoring materials such as scissors, a punch, tag gun, glue gun, etc.",RW,Rwanda,,RWF,117.0,2016-12-12 13:17:05+00:00,2016-11-16 08:00:00+00:00,2016-12-21 20:08:32+00:00,21.0,53,"#Fabrics, #Elderly, #Schooling","female, female, female, male, female, female, female, male, female, male",irregular,2016-12-12
1202208,1000.0,1000.0,Electrician,Services,"to buy more iron, phones, wires, etc. to use in his electric device business.",RW,Rwanda,,RWF,117.0,2016-12-12 13:37:15+00:00,2016-11-22 08:00:00+00:00,2016-12-21 15:29:53+00:00,28.0,31,#Technology,male,irregular,2016-12-12
1203003,250.0,250.0,Services,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-13 17:20:17+00:00,2016-12-09 08:00:00+00:00,2016-12-18 22:35:52+00:00,38.0,8,"#Eco-friendly, #Biz Durable Asset, #Technology",female,irregular,2016-12-13
1203021,250.0,250.0,Services,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-13 19:02:19+00:00,2016-11-18 08:00:00+00:00,2016-12-19 00:31:04+00:00,38.0,9,"#Eco-friendly, #Biz Durable Asset, #Technology, user_favorite",female,irregular,2016-12-13
1203013,250.0,250.0,Services,Services,to purchase a solar-powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Rulindo,RWF,271.0,2016-12-13 17:45:08+00:00,2016-11-13 08:00:00+00:00,2016-12-19 03:47:28+00:00,38.0,10,"#Eco-friendly, #Biz Durable Asset, #Elderly, #Technology, user_favorite",female,irregular,2016-12-13
1203019,250.0,250.0,Services,Services,to purchase a solar-powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Rulindo,RWF,271.0,2016-12-13 18:58:32+00:00,2016-11-13 08:00:00+00:00,2016-12-19 00:19:42+00:00,38.0,9,"volunteer_like, #Eco-friendly, #Biz Durable Asset, #Technology, user_favorite",female,irregular,2016-12-13
1203018,250.0,250.0,Services,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-13 18:55:15+00:00,2016-11-28 08:00:00+00:00,2016-12-19 08:19:41+00:00,38.0,9,"#Eco-friendly, #Biz Durable Asset, #Technology",male,irregular,2016-12-13
1202906,2500.0,2500.0,Food,Food,"to buy more inventory such as beans,rice,sugar etc to sell to her community.",RW,Rwanda,,RWF,117.0,2016-12-13 13:59:23+00:00,2016-11-16 08:00:00+00:00,2017-01-16 15:21:57+00:00,10.0,70,"#Parent, #Woman Owned Biz","male, female, male, female, male, female, male, female, female, male, female, male, female, female, female",monthly,2016-12-13
1202785,250.0,250.0,Services,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-13 11:40:18+00:00,2016-11-21 08:00:00+00:00,2016-12-18 13:09:19+00:00,39.0,9,"#Eco-friendly, #Biz Durable Asset, #Technology",female,irregular,2016-12-13
1202780,250.0,250.0,Services,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-13 11:36:41+00:00,2016-11-28 08:00:00+00:00,2016-12-18 14:06:50+00:00,39.0,10,"#Eco-friendly, #Biz Durable Asset, #Technology, user_favorite",female,irregular,2016-12-13
1202855,1800.0,1800.0,Food,Food,to buy more beans to sell to his community.,RW,Rwanda,,RWF,117.0,2016-12-13 13:10:56+00:00,2016-11-17 08:00:00+00:00,2017-01-16 04:58:59+00:00,8.0,59,"#Parent, #Schooling, user_favorite, user_favorite","female, female, female, female, female, female, female, male, male, female, male, male, female",monthly,2016-12-13
1202937,5800.0,5800.0,Tailoring,Services,to buy more clothes for tailoring.,RW,Rwanda,,RWF,161.0,2016-12-13 14:49:24+00:00,2016-11-30 08:00:00+00:00,2017-01-01 03:29:18+00:00,6.0,61,"#Parent, #Fabrics, user_favorite","female, female, male, female, male, male, male, male, male, female, male, male, female, female, male, female, male, female, female, female, female, male, male",irregular,2016-12-13
1203001,250.0,250.0,Services,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-13 17:16:42+00:00,2016-11-30 08:00:00+00:00,2016-12-18 21:45:52+00:00,38.0,10,"#Eco-friendly, #Biz Durable Asset, #Elderly, #Technology",female,irregular,2016-12-13
1202889,1625.0,2075.0,Beverages,Food,to buy   more bananas to make a local soft drink to sell.,RW,Rwanda,,RWF,117.0,2016-12-13 13:29:03+00:00,2016-11-16 08:00:00+00:00,,8.0,46,"#Parent, #Repeat Borrower, #Vegan, user_favorite, user_favorite","female, male, male, female, male, male, male, female, male, male, male, male, male, male, male",monthly,2016-12-13
1202992,250.0,250.0,Utilities,Services,to purchase a solar-powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-13 16:59:43+00:00,2016-12-08 08:00:00+00:00,2016-12-19 04:33:06+00:00,38.0,10,"#Eco-friendly, #Biz Durable Asset, #Technology, user_favorite, user_favorite",male,irregular,2016-12-13
1202728,250.0,250.0,Services,Services,to purchase a solar-powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-13 10:18:15+00:00,2016-12-09 08:00:00+00:00,2016-12-18 15:20:52+00:00,38.0,8,"volunteer_like, #Eco-friendly, #Biz Durable Asset, #Technology, user_favorite",male,irregular,2016-12-13
1202998,250.0,250.0,Services,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-13 17:09:42+00:00,2016-12-09 08:00:00+00:00,2016-12-19 04:25:27+00:00,38.0,8,"#Eco-friendly, #Biz Durable Asset, #Technology, user_favorite",male,irregular,2016-12-13
1202777,250.0,250.0,Services,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-13 11:33:41+00:00,2016-12-09 08:00:00+00:00,2016-12-18 14:25:58+00:00,38.0,10,"#Eco-friendly, #Biz Durable Asset, #Technology, user_favorite, user_favorite",female,irregular,2016-12-13
1202843,1900.0,1900.0,Beverages,Food,to buy more sorghum to make more local soft drinks.,RW,Rwanda,,RWF,117.0,2016-12-13 12:45:52+00:00,2016-11-15 08:00:00+00:00,2017-01-16 23:39:40+00:00,8.0,55,"#Parent, #First Loan, #Schooling","male, female, male, female, female, male, male, male, male, female",monthly,2016-12-13
1202923,5250.0,5250.0,Used Clothing,Clothing,"to buy more secondhand clothing to sell to her community, such as skirts, t-shirts, blouses, etc.",RW,Rwanda,,RWF,117.0,2016-12-13 14:16:30+00:00,2016-11-14 08:00:00+00:00,2017-01-17 18:23:41+00:00,8.0,175,"#Parent, #Eco-friendly, #Woman Owned Biz, user_favorite, user_favorite, user_favorite","female, female, female, male, female, female, female, female, female, female, female, female, female, female, male, female, male, male, female, female, male, female",monthly,2016-12-13
1203633,250.0,250.0,Services,Services,to purchase a solar-powered recharging station for mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Rulindo,RWF,271.0,2016-12-14 15:29:20+00:00,2016-11-14 08:00:00+00:00,2016-12-21 19:45:56+00:00,38.0,10,"#Eco-friendly, #Biz Durable Asset, #Elderly, #Technology, user_favorite",male,irregular,2016-12-14
1203759,250.0,250.0,Utilities,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-14 21:05:07+00:00,2016-12-05 08:00:00+00:00,2016-12-19 16:56:35+00:00,38.0,10,"#Eco-friendly, #Biz Durable Asset, #Technology",female,irregular,2016-12-14
1203694,250.0,250.0,Services,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-14 17:44:20+00:00,2016-12-08 08:00:00+00:00,2016-12-19 16:43:35+00:00,38.0,9,"#Eco-friendly, #Biz Durable Asset, #Elderly, #Technology, user_favorite",female,irregular,2016-12-14
1203589,250.0,250.0,Services,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-14 14:29:00+00:00,2016-11-30 08:00:00+00:00,2016-12-20 07:24:50+00:00,38.0,9,"#Eco-friendly, #Biz Durable Asset, #Elderly, #Technology, user_favorite",female,irregular,2016-12-14
1203767,250.0,250.0,Utilities,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-14 21:29:02+00:00,2016-12-05 08:00:00+00:00,2016-12-25 16:45:03+00:00,38.0,10,"#Eco-friendly, #Biz Durable Asset, #Technology",male,irregular,2016-12-14
1203587,250.0,250.0,Services,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-14 14:26:01+00:00,2016-11-28 08:00:00+00:00,2016-12-25 13:36:39+00:00,38.0,10,"#Eco-friendly, #Biz Durable Asset, #Technology",male,irregular,2016-12-14
1203703,250.0,250.0,Services,Services,to purchase a solar-powered recharging station for mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-14 17:58:42+00:00,2016-12-01 08:00:00+00:00,2016-12-23 14:09:46+00:00,38.0,10,"#Eco-friendly, #Biz Durable Asset, #Technology",male,irregular,2016-12-14
1203702,250.0,250.0,Services,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Ruhango,RWF,271.0,2016-12-14 17:56:46+00:00,2016-11-30 08:00:00+00:00,2016-12-19 16:37:49+00:00,38.0,8,"#Eco-friendly, #Biz Durable Asset, #Elderly, #Technology, user_favorite",female,irregular,2016-12-14
1203766,250.0,250.0,Utilities,Services,to purchase a solar powered recharge station to charge mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Rulindo,RWF,271.0,2016-12-14 21:26:50+00:00,2016-11-14 08:00:00+00:00,2016-12-26 15:07:14+00:00,38.0,10,"#Eco-friendly, #Biz Durable Asset, #Technology, user_favorite",male,irregular,2016-12-14
1203696,250.0,250.0,Utilities,Services,to start up a solar-powered recharge station for charging mobile phones and LED lights for rural households that are without electricity.,RW,Rwanda,Rulindo,RWF,271.0,2016-12-14 17:49:25+00:00,2016-11-14 08:00:00+00:00,2016-12-19 16:23:01+00:00,38.0,9,"volunteer_like, #Eco-friendly, #Biz Durable Asset, #Technology",female,irregular,2016-12-14
